Treatment,Replicate,Value
Treatment A,Rep2,124.35985194532786
Treatment A,Rep2,128.98687270456318
Treatment A,Rep2,117.60054990630856
Treatment A,Rep2,130.09160788671318
Treatment A,Rep2,130.72050882125228
Treatment A,Rep2,127.10318076837031
Treatment A,Rep2,146.57941729179274
Treatment A,Rep2,118.52545017297902
Treatment A,Rep2,129.8251079257501
Treatment A,Rep2,129.93491385976554
Treatment A,Rep2,123.17515776201455
Treatment A,Rep2,131.31219032409388
Treatment A,Rep2,130.55774112728784
Treatment A,Rep2,123.71626461384281
Treatment A,Rep2,115.58611175815705
Treatment A,Rep2,140.66797571875264
Treatment A,Rep2,127.07166155847955
Treatment A,Rep2,121.58284513262616
Treatment A,Rep2,100.90421596568086
Treatment A,Rep2,128.3582191133975
Treatment A,Rep2,123.62435894719928
Treatment A,Rep2,124.444884617992
Treatment A,Rep2,135.2837024417963
Treatment A,Rep2,133.32637312890094
Treatment A,Rep2,126.6407224105671
Treatment A,Rep2,126.57208026897882
Treatment A,Rep2,134.67378604636568
Treatment A,Rep2,129.54300787689567
Treatment A,Rep2,124.08303699618892
Treatment A,Rep2,136.69831338438723
Treatment A,Rep2,118.34988222642653
Treatment A,Rep2,125.84795946467885
Treatment A,Rep2,128.36263131752534
Treatment A,Rep2,146.1164564567863
Treatment A,Rep2,127.3542705823243
Treatment A,Rep2,118.55057189629625
Treatment A,Rep2,126.52931050984868
Treatment A,Rep2,120.18690313987433
Treatment A,Rep2,138.9917779978516
Treatment A,Rep2,113.49236460389193
Treatment A,Rep2,113.57036075556645
Treatment A,Rep2,139.62248806878966
Treatment A,Rep2,119.92737123115262
Treatment A,Rep2,123.01742395598093
Treatment A,Rep2,108.01965183195361
Treatment A,Rep2,121.84996439982889
Treatment A,Rep2,132.84120822304428
Treatment A,Rep2,125.78194319941939
Treatment A,Rep2,138.65505513986622
Treatment A,Rep2,118.72853936255468
Treatment A,Rep3,120.1311385356457
Treatment A,Rep3,138.9449706939962
Treatment A,Rep3,139.44082354233458
Treatment A,Rep3,126.13985144809509
Treatment A,Rep3,136.47976370713047
Treatment A,Rep3,134.75546714600378
Treatment A,Rep3,141.99512773345293
Treatment A,Rep3,120.19743681211423
Treatment A,Rep3,120.0832616641724
Treatment A,Rep3,139.41593754560648
Treatment A,Rep3,146.07245648047277
Treatment A,Rep3,134.2363016887032
Treatment A,Rep3,138.8225723133213
Treatment A,Rep3,142.06385001432193
Treatment A,Rep3,135.17156049451782
Treatment A,Rep3,126.97647993569265
Treatment A,Rep3,124.45321141482489
Treatment A,Rep3,141.1677968212941
Treatment A,Rep3,121.02955035569587
Treatment A,Rep3,140.20507985330354
Treatment A,Rep3,136.6117350491224
Treatment A,Rep3,126.61250811268594
Treatment A,Rep3,134.93915126015503
Treatment A,Rep3,122.93994964910992
Treatment A,Rep3,130.95183762489802
Treatment A,Rep3,140.19529379290552
Treatment A,Rep3,135.59321751542066
Treatment A,Rep3,137.55242158312225
Treatment A,Rep3,116.22720948981207
Treatment A,Rep3,150.73989797452677
Treatment A,Rep3,126.75181200720269
Treatment A,Rep3,127.97134769861754
Treatment A,Rep3,140.52670088909468
Treatment A,Rep3,128.36604020591065
Treatment A,Rep3,128.20322301670808
Treatment A,Rep3,151.46629759275814
Treatment A,Rep3,142.3443708136125
Treatment A,Rep3,141.360294696909
Treatment A,Rep3,129.82669396244137
Treatment A,Rep3,142.96254822833646
Treatment A,Rep3,145.57341208841368
Treatment A,Rep3,150.3151948463985
Treatment A,Rep3,151.3206496628772
Treatment A,Rep3,125.15243078354763
Treatment A,Rep3,122.13196904993598
Treatment A,Rep3,133.7322067605556
Treatment A,Rep3,126.5273168352618
Treatment A,Rep3,133.91869189919927
Treatment A,Rep3,133.87208500377562
Treatment A,Rep3,133.85642232772776
Treatment A,Rep3,145.61280907263122
Treatment A,Rep3,125.83446258855668
Treatment A,Rep3,127.70409697587567
Treatment A,Rep3,139.88230783234846
Treatment A,Rep3,136.60889362412033
Treatment A,Rep3,141.20088781193317
Treatment A,Rep3,134.57540770352063
Treatment A,Rep3,126.35108712208282
Treatment A,Rep3,129.89483112401507
Treatment A,Rep3,141.06007905740387
Treatment A,Rep3,133.2939829387603
Treatment A,Rep3,121.99192403685872
Treatment A,Rep3,137.97272573971122
Treatment A,Rep3,136.98435505840715
Treatment A,Rep3,128.87501402001263
Treatment A,Rep3,142.47796253786754
Treatment A,Rep3,124.34634754989584
Treatment A,Rep3,136.426385429026
Treatment A,Rep3,141.82870985943234
Treatment A,Rep3,119.23311218836264
Treatment A,Rep3,161.35329927231936
Treatment A,Rep3,130.8440881831863
Treatment A,Rep3,146.10427177410173
Treatment A,Rep3,121.35265981057313
Treatment A,Rep3,107.14774869436944
Treatment A,Rep3,130.28673184657796
Treatment A,Rep3,131.20429577760652
Treatment A,Rep3,127.51781651171771
Treatment A,Rep3,138.9887811064554
Treatment A,Rep3,134.15448988155765
Treatment A,Rep3,130.25271816480293
Treatment A,Rep3,131.70268127631522
Treatment A,Rep3,112.280317015214
Treatment A,Rep3,129.47543299000256
Treatment A,Rep3,120.40177410749934
Treatment A,Rep3,124.17258381627079
Treatment A,Rep3,136.14012053304
Treatment A,Rep3,138.33285121754847
Treatment A,Rep3,107.51149355482825
Treatment A,Rep3,130.5397927871552
Treatment A,Rep3,141.29674929774342
Treatment A,Rep3,119.15455075453912
Treatment A,Rep3,110.98948827038325
Treatment A,Rep3,138.8623958544644
Treatment A,Rep3,141.65028083633055
Treatment A,Rep3,128.2987610253106
Treatment A,Rep3,127.30534175164868
Treatment A,Rep3,142.20737632454828
Treatment A,Rep3,128.52408635639577
Treatment A,Rep3,130.8595393498246
Treatment A,Rep3,124.42309518055286
Treatment A,Rep3,131.5826823827554
Treatment A,Rep3,133.40031449293437
Treatment A,Rep3,118.74259504943461
Treatment A,Rep3,147.10274782456244
Treatment A,Rep3,131.24437658151038
Treatment A,Rep3,127.32754779545401
Treatment A,Rep3,131.98077741128876
Treatment A,Rep3,140.5429762194698
Treatment A,Rep3,139.88502439309516
Treatment A,Rep3,129.6799121540441
Treatment A,Rep3,153.56623295079038
Treatment A,Rep3,113.41287897081166
Treatment A,Rep3,124.71484320436328
Treatment A,Rep3,143.61022252115401
Treatment A,Rep3,149.17743144017538
Treatment A,Rep3,125.15724189926283
Treatment A,Rep3,124.46546319130621
Treatment A,Rep3,130.07411494417602
Treatment A,Rep3,145.61828517816713
Treatment A,Rep3,127.8384448763798
Treatment A,Rep3,134.48354637793642
Treatment A,Rep3,133.63354015447476
Treatment A,Rep3,129.22711508533393
Treatment A,Rep3,128.37827606680733
Treatment A,Rep3,136.19925885115708
Treatment A,Rep3,160.4102473264307
Treatment A,Rep3,125.23844000201758
Treatment A,Rep3,122.2784306745038
Treatment A,Rep3,146.70357594388094
Treatment A,Rep3,135.317322696571
Treatment A,Rep3,142.8824839206266
Treatment A,Rep3,118.33033312559024
Treatment A,Rep3,129.21275942583358
Treatment A,Rep3,122.40197887592677
Treatment A,Rep3,111.49741064269979
Treatment A,Rep3,142.545127740713
Treatment A,Rep3,142.8567338675515
Treatment A,Rep3,137.39713492384516
Treatment A,Rep3,136.30363841146053
Treatment A,Rep3,130.4926464867258
Treatment A,Rep3,128.23799415319203
Treatment A,Rep3,122.26412469975698
Treatment A,Rep3,126.03999693135843
Treatment A,Rep3,138.34993566577845
Treatment A,Rep3,115.05561094292057
Treatment A,Rep3,143.01341192266898
Treatment A,Rep3,128.9133053380442
Treatment A,Rep3,140.5977211666871
Treatment A,Rep3,124.77131859582214
Treatment A,Rep3,136.42666724585325
Treatment A,Rep3,127.84660980883744
Treatment A,Rep3,140.6212680583844
Treatment A,Rep3,142.2401576791059
Treatment A,Rep3,130.16513047183972
Treatment A,Rep3,147.1879512593783
Treatment A,Rep3,148.92261873063757
Treatment A,Rep3,145.38999761171985
Treatment A,Rep3,136.56088495351545
Treatment A,Rep3,136.08446777025128
Treatment A,Rep3,132.17674494169086
Treatment A,Rep3,124.14117917830961
Treatment A,Rep3,124.01043370237291
Treatment A,Rep3,123.01813955163466
Treatment A,Rep3,144.83092269225673
Treatment A,Rep3,139.24403320337453
Treatment A,Rep3,119.75022822296214
Treatment A,Rep3,135.56388061030415
Treatment A,Rep3,125.14463032798574
Treatment A,Rep3,130.97864976763944
Treatment A,Rep3,130.51795608526297
Treatment A,Rep3,138.69371798503056
Treatment A,Rep3,135.5748790675303
Treatment A,Rep3,116.23041834486219
Treatment A,Rep3,159.48872874695743
Treatment A,Rep3,137.08374352228142
Treatment A,Rep3,152.63684262927225
Treatment A,Rep3,125.27775096767128
Treatment A,Rep3,140.6755602736409
Treatment A,Rep3,126.17986559278198
Treatment A,Rep3,120.29839089839327
Treatment A,Rep3,127.52878116211677
Treatment A,Rep3,130.1441342141722
Treatment A,Rep3,138.65744444452037
Treatment A,Rep3,130.79734692610728
Treatment A,Rep3,144.07135444087362
Treatment A,Rep3,131.34484317792388
Treatment A,Rep3,137.82350347798868
Treatment A,Rep3,120.53700598788052
Treatment A,Rep3,142.06804340626542
Treatment A,Rep3,132.54641583235534
Treatment A,Rep3,129.59082205913862
Treatment A,Rep3,131.26028076305346
Treatment A,Rep3,119.65568859547685
Treatment A,Rep3,142.9671535547415
Treatment A,Rep3,145.28125523839222
Treatment A,Rep3,148.93287297927318
Treatment A,Rep3,134.00083860824984
Treatment A,Rep3,146.77443108563332
Treatment A,Rep3,127.78039409701233
Treatment A,Rep3,122.19969248075029
Treatment A,Rep3,147.36912657467875
Treatment A,Rep3,151.13151915807677
Treatment A,Rep3,140.80767688564183
Treatment A,Rep3,146.5918288756952
Treatment A,Rep3,142.88542971696359
Treatment A,Rep3,135.38451795298752
Treatment A,Rep3,127.49973896574583
Treatment A,Rep3,129.20015957138244
Treatment A,Rep3,139.52882730021736
Treatment A,Rep3,122.15878018525602
Treatment A,Rep3,140.23616141066532
Treatment A,Rep3,146.57578887832264
Treatment A,Rep3,127.13727786911677
Treatment A,Rep3,152.25631639728272
Treatment A,Rep3,123.77209975755204
Treatment A,Rep3,152.06551179064374
Treatment A,Rep3,139.76886056561244
Treatment A,Rep3,119.56507011125004
Treatment A,Rep3,131.3313867293361
Treatment A,Rep3,148.61934615548145
Treatment A,Rep3,137.23305868872941
Treatment A,Rep3,137.69048152103915
Treatment A,Rep3,123.28701536873872
Treatment A,Rep3,138.36744705875185
Treatment A,Rep3,139.9608406996506
Treatment A,Rep3,143.3086089610148
Treatment A,Rep3,126.8028284943023
Treatment A,Rep3,124.6005850211243
Treatment A,Rep3,132.045297886398
Treatment A,Rep3,137.7475282073065
Treatment A,Rep3,140.34548571496128
Treatment A,Rep3,123.97642730002055
Treatment A,Rep3,129.52698854280365
Treatment A,Rep3,130.0278777069798
Treatment A,Rep3,126.66096622666792
Treatment A,Rep3,126.99006485175369
Treatment A,Rep3,129.26374608215806
Treatment A,Rep3,129.2894759355509
Treatment A,Rep3,127.10945812815925
Treatment A,Rep3,135.89647468335215
Treatment A,Rep3,127.97989061222135
Treatment A,Rep3,142.5020718277337
Treatment A,Rep3,133.41355980337457
Treatment A,Rep3,147.88162906787684
Treatment A,Rep3,140.89961821614654
Treatment A,Rep3,149.91310314151588
Treatment A,Rep3,123.40267327352583
Treatment A,Rep3,147.7810956558278
Treatment A,Rep3,141.70170980499884
Treatment A,Rep3,141.9182243070483
Treatment A,Rep3,137.51166338665604
Treatment A,Rep3,122.69898495622407
Treatment A,Rep3,138.0675745685194
Treatment A,Rep3,141.5065712587424
Treatment A,Rep3,134.83297130276586
Treatment A,Rep3,152.73535929745645
Treatment A,Rep3,131.75313585299943
Treatment A,Rep3,141.92258415004952
Treatment A,Rep3,127.82679499172036
Treatment A,Rep3,147.25197539771526
Treatment A,Rep3,130.25666327691852
Treatment A,Rep3,140.64057357805603
Treatment A,Rep3,132.76447927693468
Treatment A,Rep3,123.94036919064972
Treatment A,Rep3,146.4030898514257
Treatment A,Rep3,153.36987455768667
Treatment A,Rep3,126.15683599472355
Treatment A,Rep3,143.51043843565236
Treatment A,Rep3,138.66867848471549
Treatment A,Rep3,121.97720887613076
Treatment A,Rep3,145.41753591030056
Treatment A,Rep3,133.67752517514694
Treatment A,Rep3,130.77256619317308
Treatment A,Rep3,135.81664548593074
Treatment A,Rep3,127.32527285069084
Treatment A,Rep3,148.34124530640545
Treatment A,Rep3,141.33018881514997
Treatment A,Rep3,139.04823470287133
Treatment A,Rep3,135.61460006001616
Treatment A,Rep3,133.59169107825917
Treatment A,Rep3,137.03379265741515
Treatment A,Rep3,138.29455463326033
Treatment A,Rep3,121.56086895657647
Treatment A,Rep3,128.81555409576117
Treatment A,Rep3,148.9450362108002
Treatment A,Rep3,141.315679494118
Treatment A,Rep3,131.76551315103134
Treatment A,Rep3,136.56290959225106
Treatment A,Rep3,131.36832902686768
Treatment A,Rep3,129.45711493546796
Treatment A,Rep3,148.77029640559482
Treatment A,Rep3,130.08937839257794
Treatment A,Rep3,140.39799993170345
Treatment A,Rep3,125.25519140197652
Treatment A,Rep3,126.71189080418806
Treatment A,Rep3,123.39120888532923
Treatment A,Rep3,130.5780101466989
Treatment A,Rep3,129.93101461960214
Treatment A,Rep3,134.49518640199943
Treatment A,Rep3,119.80478230629764
Treatment A,Rep3,126.90910847087335
Treatment A,Rep3,158.24727073834012
Treatment A,Rep3,129.40771208420682
Treatment A,Rep3,136.3601405665711
Treatment A,Rep3,128.31804281479378
Treatment A,Rep3,164.26043673211265
Treatment A,Rep3,146.52750498520405
Treatment A,Rep3,137.203489741746
Treatment A,Rep3,148.29208105051478
Treatment A,Rep3,103.72766728534036
Treatment A,Rep3,124.89950429869377
Treatment A,Rep3,140.30002009716824
Treatment A,Rep3,138.42863905808343
Treatment A,Rep3,128.58562307509825
Treatment A,Rep3,129.09434186234643
Treatment A,Rep3,123.97564507530171
Treatment A,Rep3,124.92347952240627
Treatment A,Rep3,119.94446334655325
Treatment A,Rep3,133.78448567061116
Treatment A,Rep3,137.15528761586071
Treatment A,Rep3,131.37054549653118
Treatment A,Rep3,139.15238185358396
Treatment A,Rep3,128.8563149150205
Treatment A,Rep3,128.54947850128656
Treatment A,Rep3,117.40665489136097
Treatment A,Rep3,144.79910179008596
Treatment A,Rep3,117.81516326423666
Treatment A,Rep3,139.18451112637962
Treatment A,Rep3,120.36431788336455
Treatment A,Rep3,136.42123000875114
Treatment A,Rep3,142.48584013043507
Treatment A,Rep3,139.06738077725944
Treatment A,Rep3,162.88531662248477
Treatment A,Rep3,133.1411749398282
Treatment A,Rep3,137.7656603140804
Treatment A,Rep3,135.34755797801233
Treatment A,Rep3,137.49758222729687
Treatment A,Rep3,125.70426459966058
Treatment A,Rep3,133.948612448078
Treatment A,Rep3,131.99138252294657
Treatment A,Rep3,116.45476631094701
Treatment A,Rep3,141.70147537768236
Treatment A,Rep3,129.50067804295458
Treatment A,Rep3,133.53498516643083
Treatment A,Rep3,126.68105234685089
Treatment A,Rep3,135.20992252806255
Treatment A,Rep3,138.56314302526363
Treatment A,Rep3,135.49333799288314
Treatment A,Rep3,146.33968937387854
Treatment A,Rep3,132.01295073062974
Treatment A,Rep3,140.29187984126014
Treatment A,Rep3,108.6695831206587
Treatment A,Rep3,143.5846964820136
Treatment A,Rep3,133.3598794322671
Treatment A,Rep3,121.35728141562343
Treatment A,Rep3,135.79534416388896
Treatment A,Rep3,134.80322206714717
Treatment A,Rep3,147.0373355278426
Treatment A,Rep3,129.07746935793733
Treatment A,Rep3,137.11746323671545
Treatment A,Rep3,140.05495885558034
Treatment A,Rep3,144.9435177919026
Treatment A,Rep3,133.65732635980717
Treatment A,Rep3,134.14185991417824
Treatment A,Rep3,140.77874112168564
Treatment A,Rep3,137.65120698437443
Treatment A,Rep3,119.53707260469638
Treatment A,Rep3,134.91932137788834
Treatment A,Rep3,133.97816857179086
Treatment A,Rep3,131.97970177559225
Treatment A,Rep3,141.58909647351365
Treatment A,Rep3,140.2340419435649
Treatment A,Rep3,134.50521548568682
Treatment A,Rep3,146.09162272868957
Treatment A,Rep3,124.6240380226118
Treatment A,Rep3,132.35687175750283
Treatment A,Rep3,133.43959952226288
Treatment A,Rep3,156.11466524090474
Treatment A,Rep3,144.15533933759704
Treatment A,Rep3,139.17557100480747
Treatment A,Rep3,150.7325344835854
Treatment A,Rep3,134.50746721075484
Treatment A,Rep3,128.9218674971892
Treatment A,Rep3,153.0503826320596
Treatment A,Rep3,114.03203801137137
Treatment A,Rep3,139.93937608336913
Treatment A,Rep3,127.5803243687628
Treatment A,Rep3,148.3542784605076
Treatment A,Rep3,127.78513125245483
Treatment A,Rep3,133.42284550762665
Treatment A,Rep3,123.0399458429491
Treatment A,Rep3,125.36587426428503
Treatment A,Rep3,164.29435105301945
Treatment A,Rep3,124.0097249258285
Treatment A,Rep3,120.54858270564547
Treatment A,Rep3,125.49520380110386
Treatment A,Rep3,117.70671485274309
Treatment A,Rep3,149.9051854070313
Treatment A,Rep3,131.5692904867689
Treatment A,Rep3,136.8980105583893
Treatment A,Rep3,144.88616409223852
Treatment A,Rep3,144.49503434912748
Treatment A,Rep3,147.12013855684427
Treatment A,Rep3,141.1541980577938
Treatment A,Rep3,117.64799766751044
Treatment A,Rep3,136.397259324032
Treatment A,Rep3,114.02806580590199
Treatment A,Rep3,122.74906107881938
Treatment A,Rep3,142.3944754645095
Treatment A,Rep3,140.67848062635363
Treatment A,Rep3,130.64552283364486
Treatment A,Rep3,128.0013446028101
Treatment A,Rep3,131.9635905418805
Treatment A,Rep3,125.82713068611542
Treatment A,Rep3,129.87477731283724
Treatment A,Rep3,122.59252938135681
Treatment A,Rep3,135.6759854926481
Treatment A,Rep3,141.97869357113242
Treatment A,Rep3,140.30074885328926
Treatment A,Rep3,130.03826244993957
Treatment A,Rep3,139.63984088652586
Treatment A,Rep3,141.3557229297494
Treatment A,Rep3,124.83516228927184
Treatment A,Rep3,136.17737053175486
Treatment A,Rep3,119.1439930451234
Treatment A,Rep3,144.79664303548475
Treatment A,Rep3,127.27452715873446
Treatment A,Rep3,132.50338338147262
Treatment A,Rep3,136.30688026672064
Treatment A,Rep3,139.82979793379764
Treatment A,Rep3,117.62727560214785
Treatment A,Rep3,135.31759266917274
Treatment A,Rep3,111.01034995855828
Treatment A,Rep3,114.13964088086104
Treatment A,Rep3,149.1789314381471
Treatment A,Rep3,135.06174169334406
Treatment A,Rep3,131.60258792483998
Treatment A,Rep3,128.3619325313832
Treatment A,Rep3,140.8221818479913
Treatment A,Rep3,149.61117012549954
Treatment A,Rep3,130.29239007621797
Treatment A,Rep3,120.22293760708321
Treatment A,Rep3,125.17995629782206
Treatment A,Rep3,141.69858356040433
Treatment A,Rep3,128.62167902615968
Treatment A,Rep3,147.35437124691393
Treatment A,Rep3,128.78374840796485
Treatment A,Rep3,136.34707502241034
Treatment A,Rep3,143.35989247572513
Treatment A,Rep3,140.5438059136086
Treatment A,Rep3,160.29603472786803
Treatment A,Rep3,146.18309376972687
Treatment A,Rep3,125.57763941813553
Treatment A,Rep3,135.8316224900768
Treatment A,Rep3,132.53128086428183
Treatment A,Rep3,139.42488799277825
Treatment A,Rep3,144.03465427462785
Treatment A,Rep3,133.18358632187642
Treatment A,Rep3,147.51659866053117
Treatment A,Rep3,148.5844972844381
Treatment A,Rep3,136.67733845017466
Treatment A,Rep3,145.83467814595687
Treatment A,Rep3,116.79282502471766
Treatment A,Rep3,139.3567924462324
Treatment A,Rep3,138.41654539754165
Treatment A,Rep3,138.22695504924255
Treatment A,Rep3,131.526654116685
Treatment A,Rep3,115.73950916923954
Treatment A,Rep3,142.36763502004618
Treatment A,Rep3,114.48381296458578
Treatment A,Rep3,146.36735893196138
